LAVI03;Un zest of ...;LAVIL Philippe;3
CINE01;Musiques de films;CINE N°1;5
EVOR02;Cesaria (Cap Vert);EVORA Cesaria;4
BRES01;Musique marine Bretagne;BREST 96;4
KANZ01;Wapi Yo (Zaire);KANZA Lokua;4
BROW02;Alfagamabetizado (Brésil);BROWN Carlinhos;4
THEO01;Greece without ruins (Grèce);THEODORAKIS Mikis;4
IMUV01;à Bercy (Corse);I MUVRINI;4
WHOO02;The voice of Cornwall (G.B.);WHOOTTON Brenda;4
SHAN01;Concert for peace (Inde);SHANKAR Ravi;4
ROSA01;Chocolate (Cuba);ROSA Alma;4
MATO01;La complainte de ma mère (Kabyle);MATOUB Lounès;4
AMIG01;De mi corazon (Espagne);AMIGO Vicente;4
SOUL01;Morceaux choisis;SOUL Magic;1
STIN03;Mercury falling;STING;1
COCK02;Have a little faith;COCKER Joe;1
MORI01;Jagged little pill;MORISSETTE Alanis;1
FUGE01;The score;FUGEES;1
PINK02;The wall;PINK FLOYD;1
VANG03;Portraits;VANGELIS;1
COLE01;The best of ...;COLE Lloyd;1
SMIT01;Gone again;SMITH Patti;1
BIAN01;The best of ...;BIANCO Matt;1
IGGY01;Naughty little doggie;IGGY POP;1
MICH01;Older;MICHAEL George;1
RADI01;Volume 3;RADIO RAP;1
NABB01;Merseybeast;McNabb Ian;1
TTTT01;Brotherhood;3T (Jackson);1
ROCK03;Volume 2;Reservoir Rock;1
CURE03;Wild mood swings;The CURE;1
QUEE03;Made in heaven;QUEEN;1
CLIF02;Bets of .. 5jamaique);CLIFF Jimmy;4
GALL02;France;GALL France;3
COOL01;Gangster's Paradise;COOLIO;1
SANT02;Abraxas;SANTANA;1
HEND03;Woodstock;HENDRIX Jimi;1
DEBU05;The treasures of french composers;DEBUSSY BERLIOZ BIZET;0
BARB05;La tierra sin mal;BARBOZA Raul;4
GRAP02;Flamingo;GRAPPELLI & PETRUCCIANI;2
NOAA01;I don't know;NOA;1
TURN02;Simply the best;TURNER Tina;1
BARB06;Il me revient;BARBARA;3
DION02;Falling into you;DION Céline;1
JONE03;Sarala;JONES & SECK;2
PARK02;Belief;PARKER Léon;2
SCAR03;22 sonates;SCARLATTI Domenico;0
CASS01;New moon daughter;CASSANDRA Wilson;2
COMP02;Yo vengo aqui;COMPAY SEGUNDO;4
FRED03;Springfield;FREDERICKS Carole;1
ENFO01;la soirée des enfoirés;ENFOIRES;3
FAIT01;20 th century blues;FAITHFULL Marianne;1
YOUN07;From time to time;YOUNG Paul;3
COLL01;Dance into the light;COLLINS Phil;1
SPRI03;The ghost of Tom Joad;SPRINGSTEEN Bruce;1
COLU01;Le meilleur de coluche;COLUCHE;5
DESP01;Les réquisitoires Vol. 0;DESPROGES Pierre;5
HALL06;Anthologie vol. 3;HALLYDAY Johnny;3
TOPG01;Musique du film;TOP GUN;5
AVEC01;Musique du film;AVEC OU SANS HOMMES;5
DEBU06;Pelléas et Mélisande;DEBUSSY Claude;0
SOLA02;Paradisiaque;Mc SOLAR;3
BARB07;Yesterday les Beatles;BARBELIVIEN Didier;3
SARD02;Salut;SARDOU Michel;3
HAND01;Messiah;HANDEL;0
CLAN01;Celtic collections;CLANNAO;4
GOSP02;Best of the Mass Choirs;GOSPEL;2
MOIS02;Les poemes de Michelle;MOISE Teri;3
CHAM02;Personne n'est parfait;CHAMFORT Alain;3
LAVI04;Clair obscur;LAVILLIERS Bernard;3
RAMA01;Terra promessa;RAMAZZOTI Eros;1
OBIS01;Superflu;OBISPO Pascal;3
GOLD04;En passant;GOLDMAN Jean Jacques;3
ADIE01;Songs of sanctuary;ADIEMUS;1
COCK03;Across from Midnight;COCKER Joe;1
BARO01;Une histoire de la musique baroque;BAROQUE;0
BIZE01;Carmen  L'Arlésienne;BIZET;0
BRID02;Dear Ella;BRIDGEWATER Dee Dee;2
BARR01;Things unsee;BARRO Kenny;2
JARR06;La scala;JARRET Keith;2
COLT02;The Paris Concert;COLTRANE John;2
HOOK02;Don't look back;HOOKER John Lee;2
PETE03;Move;PETERSON Lucky;2
FERN03;Innu Nikamu;FERNANDEZ Nilda;3
GALL03;La légende de Jimmy;GALL France;3
MITC04;Mr Eddy;MITCHELL Eddy;3
LEFO02;12 Nouvelles de Brassens;LE FORESTIER Maxime;3
CROI01;Une femme;CROISILLE Nicole;3
CLER02;Julien;CLERC Julien;3
ARTH01;Fête trouble;ARTHUR H;3
LAUR01;Sentiments Naturels;LAURE Carole;3
TEMP01;All directions;TEMPTATIONS;1
ROAC01;Feel;ROACHFORD;1
FILM02;Pulp Fiction, Basic Instinct;FILM;5
PRIE01;Best of me;PRIEST Maxi;1
MAXW01;Maxwell's urban fang suite;MAXWELL;1
ENYA01;The memory of trees;ENYA;1
ZEPP02;No Quarter;ZEPPELIN Led;1
LUCI01;Antologia;LUCIA Paco de;4
OASI01;August 21;OASIS;1
FYCC01;The Finest;FYC Fine Young Cannibals;1
UBBB01;Pronmises and Lies;UB40;4
ALBI01;Una mujer como yo (salsa);ALBITA;1
DALL01;The best of;DALLA Lucio;1
BAEZ01;The very best of;BAEZ Joan;1
KOMP01;Fusion music haitienne;KOMPASTARS;4
OLDA01;Le chant basque;OLDARRA;4
FAUD01;Baida;FAUDEL;4
CAJU02;Les haricots sont pas salés;CAJUN and CREOLE Music;4
CHAR04;Tremendo delirio;CHARANGA HABANERA;4
CHEM01;Exit Planet Dust;CHEMICAL Brothers;1
MOOR03;Dark days in paradise;MOORE Gary;1
SOUL02;Time for change;SOUL II SOUL;1
NOIR01;Club$;Noir Désir;3
MENI01;The album;Men In Black;1
IAMM01;L'école du micro d'argent;I Am;3
SCHO01;String Quartet n° 1 et 2;SCHONBERG Arnold;0
LAMB01;Bach to Africa;LAMBARENA;0
STRA05;L'oiseau de feu;STRAVINSKY;0
VERD03;Requiem;VERDI Giuseppe;0
PAGA01;24 caprices;PAGANINI;0
BOCC01;Trois quintetti;BOCCHERINI Luigi;0
BERL01;La damnation de Faust;BERLIOZ;0
CARP02;Love Song;CARPENTERS;1
MECA01;Ana Jose Nacho;MECANO;3
MAXW02;Embrya;MAXWELL;1
BOYZ01;Evolution;Boyz II Men;1
SIMP02;Blue;SIMPLY RED;1
STEW02;When we were the new boys;STEWART Rod;1
GARB01;Version 2;GARBAGE;1
BJOR01;Homogenic;BJORK;1
RICH02;Time;RICHIE Lionel;1
ALLM01;Mycology an Anthology;Allmann Brothers Band;1
GUTH01;The Best of;GUTHRIE Arlo;1
TCHA02;Le lac des cygnes;TCHAIKOVSKY;0
ZUCC02;The Best of;ZUCCHERO;1
BLAN02;Taciturne cromagnon;BLANCHARD Gérard;3
HARM01;Le chant des reves;HARMONIA;5
PAGN02;Savoir aimer;PAGNY Florent;3
LEFO03;Le cahier récré;LE FORESTIER Maxime;3
SYLV01;40 ans de chansons;SYLVESTRE Anne;3
FABI01;Pure;FABIAN Lara;3
JULI01;Deux pianos;JULIETTE;3
CAPL01;Jours de fête;CAPLAN Jil;3
PRIN02;Les Nubians;PRINCESSES NUBIENNES;3
COCC01;Best;COCCIANTE Richard;3
LOUI03;Amours;Louise Attaque;3
CEUX01;Your body;Ceux Qui Marchent Debout;3
ZAZI01;Made in love;ZAZIE;3
JARR07;Odyssey through O2;JARRE J M;5
ERAA01;Ameno;ERA;3
VOIC01;...;VOICES;5
IGLE01;Tangos;IGLESIAS Julio;5
NOTR01;opéra;Notre-Dame de Paris;5
MORR02;How long has this been going on;MORRISON Van;2
PETE04;A jazz portrait of Frank Sinatra;PETERSON Oscar;2
MING01;The complete town hall concert;MINGUS Charles;2
JONE04;Bossa Nova;JONES Quincy;2
SANC01;Obsesion;SANCHEZ David;2
ALLI03;'Gator Blues;Alligator;2
GETZ03;Jazz samba;GETZ Stan;1
MCDO01;The first recordings;Mc DOWELL Fred;2
SOUL03;Mega Soul;SOUL;1
MANA01;Panique celtique;MANAU;3
AISS01;Chira France (raï);AISSA Cheb;4
MART01;O péyi (antillais);MARTHLEY Jean Philippe;4
HASH01;Il a fallu;HASHEEM;3
AMAD01;Sou ni tilé (mali);AMADOU et MARIAM;4
MATT01;Before these crowded streets;MATTHEWS Dave Band;1
BONI01;Alger, Alger (algérie);BONICHE Lili;4
TRIY01;La veillée du 3eme millénaire;TRI YANN;4
AUBE01;Concert privé;AUBERT Jean-Louis;3
TROO01;Mayday;TROOP;1
COHE01;Songs of ...;COHEN Léonard;1
RADI02;Rumba Argelina (méditerranée);Radio Tarifa;4
